sess;hiactype;parts;
"1428470230";"'PaC'";"[('s', 4653110.1056834916, 6001),('e', 4653110.5377076929, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653114.9616104215, 6008),('e', 4653115.5856351154, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653120.105576152, 6012),('e', 4653120.409559398, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653121.417437111, 6015),('e', 4653121.7535388982, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653122.737423392, 6020),('e', 4653123.0573403938, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653124.0574417468, 6021),('e', 4653124.4255034169, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653124.6254855413, 6023),('e', 4653124.8094941387, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653125.4814783297, 6024),('e', 4653125.6014863355, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653126.6254453426, 6026),('e', 4653126.873444696, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653129.2414268237, 6030),('e', 4653129.657430457, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653130.4258447541, 6031),('e', 4653130.6174282162, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653133.6653629085, 6035),('e', 4653134.0253805108, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653134.849351407, 6041),('e', 4653135.0493600452, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653137.9857196072, 6044),('e', 4653138.4653127883, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653141.3372662738, 6052),('e', 4653141.5532762362, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653144.9052155586, 6060),('e', 4653145.7692216244, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653149.0891488893, 6072),('e', 4653149.2331573842, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653152.8091118215, 6078),('e', 4653153.1291156355, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653154.2330628745, 6085),('e', 4653154.5050990665, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653155.6810601745, 6089),('e', 4653155.9850831926, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653160.0809568549, 6104),('e', 4653160.8410084127, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653162.2729872828, 6111),('e', 4653163.0169464275, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653164.4249218153, 6115),('e', 4653164.8408779791, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653166.0808093166, 6119),('e', 4653166.424925236, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653167.3607886527, 6123),('e', 4653167.5049271518, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653167.8168963064, 6124),('e', 4653168.3207988134, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653169.7366685923, 6129),('e', 4653169.9928685334, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653172.1847958984, 6133),('e', 4653172.3207923984, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653172.6088081049, 6134),('e', 4653172.880781861, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653173.9528218172, 6136),('e', 4653174.4328187723, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4653177.3687826861, 6141),('e', 4653177.5446800739, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654168.9552752366, 6148),('e', 4654169.3552946523, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654173.2512340862, 6158),('e', 4654173.5552323004, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654175.7311741645, 6164),('e', 4654175.979224408, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654176.4670635816, 6167),('e', 4654176.6511897827, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654177.0029606102, 6168),('e', 4654177.4111870285, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654180.2271057302, 6178),('e', 4654180.5391488681, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654183.3150892779, 6184),('e', 4654183.4990965929, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654189.3869988015, 6190),('e', 4654189.6990000298, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654191.2189577436, 6196),('e', 4654191.3949842816, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654192.0187724866, 6199),('e', 4654192.346968336, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654192.8909492046, 6201),('e', 4654193.2588603422, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654194.2989066308, 6205),('e', 4654194.506955917, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654197.9388898844, 6210),('e', 4654198.0828996617, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4654198.4988678005, 6211),('e', 4654198.9868942844, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655351.8831809694, 6226),('e', 4655352.1712150648, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655354.0670279153, 6230),('e', 4655354.3391637504, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655354.8990920596, 6232),('e', 4655354.9950696407, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655356.9870880088, 6237),('e', 4655357.3071499839, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655358.1231016144, 6241),('e', 4655358.2350989087, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655359.3790757572, 6244),('e', 4655359.9790790072, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655360.9070647107, 6246),('e', 4655361.5470578, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655361.9549664743, 6248),('e', 4655362.1149993865, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655362.4590066839, 6249),('e', 4655362.8110465026, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655363.5790206762, 6252),('e', 4655363.6670243237, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655364.5469936524, 6253),('e', 4655364.6430289662, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655370.9869062584, 6260),('e', 4655371.3389422288, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4655371.970913915, 6262),('e', 4655372.0509111267, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4657172.2584100282, 6264),('e', 4657172.6184254922, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4657174.4021726251, 6268),('e', 4657174.8503965801, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4657177.7303466648, 6279),('e', 4657178.7223427957, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4657179.2663091244, 6281),('e', 4657179.3623354565, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4659081.5764368242, 6287),('e', 4659081.8007884985, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4664727.5518645691, 6302),('e', 4664727.673072556, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4664728.1530417874, 6304),('e', 4664728.406284038, 'ld'),]";
"1428470230";"'PaC'";"[('s', 4664730.3746722611, 6311),('e', 4664730.6650340473, 'ld'),]";
"1428883647";"'PaC'";"[('s', 85.261719611972012, 6316),('e', 85.581712273583335, 'ld'),]";
"1428883647";"'PaC'";"[('s', 87.269685355894751, 6323),('e', 87.581688753106846, 'ld'),]";
"1428883647";"'PaC'";"[('s', 92.765563713122035, 6330),('e', 93.301554746261104, 'ld'),]";
"1428883647";"'PaC'";"[('s', 94.261590035528755, 6332),('e', 94.541506371055618, 'ld'),]";
"1428883647";"'PaC'";"[('s', 95.453588112836712, 6335),('e', 95.597605701021394, 'ld'),]";
"1428883647";"'PaC'";"[('s', 98.037525851141893, 6340),('e', 98.437521916807654, 'ld'),]";
"1428883647";"'PaC'";"[('s', 174.73181353992578, 6347),('e', 175.34786057745762, 'ld'),]";
"1428883647";"'PaC'";"[('s', 180.1237309633816, 6362),('e', 180.42773269448867, 'ld'),]";
"1428883647";"'PaC'";"[('s', 180.82778050520272, 6363),('e', 181.09963060022545, 'ld'),]";
"1428883647";"'PaC'";"[('s', 1929.0777351748297, 6378),('e', 1929.7337349490333, 'ld'),]";
"1428883647";"'PaC'";"[('s', 1949.8772055792281, 6396),('e', 1950.2612894010747, 'ld'),]";
"1428883647";"'PaC'";"[('s', 1956.9491136629165, 6403),('e', 1957.3971316992731, 'ld'),]";
"1428883647";"'PaC'";"[('s', 1972.836586143959, 6416),('e', 1973.1727549063714, 'ld'),]";
"1428883647";"'PaC'";"[('s', 1977.9645426678549, 6431),('e', 1978.2766854773458, 'ld'),]";
"1428883647";"'PaC'";"[('s', 1991.188391319148, 6439),('e', 1991.6843928381431, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2001.6361407944275, 6461),('e', 2001.9801701000861, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2004.6039194522039, 6466),('e', 2005.0280984165161, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2005.3079651452197, 6468),('e', 2005.6279022129775, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2007.1159769037474, 6470),('e', 2007.3720520290046, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2008.3559811288803, 6473),('e', 2008.7400114950983, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2009.6999804993868, 6474),('e', 2010.4759766129487, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2015.5718507792549, 6479),('e', 2015.7398682340142, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2021.6117128551805, 6489),('e', 2022.1477286917311, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2023.6196666250426, 6495),('e', 2023.7556915276678, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2077.538499171224, 6519),('e', 2077.8425051787813, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2079.1382644796331, 6522),('e', 2079.4584893524943, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2093.6821541164254, 6535),('e', 2094.2501578010151, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2109.8496973128499, 6555),('e', 2110.3058341900487, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2136.8491264067384, 6591),('e', 2137.0412313953029, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2138.5290636113427, 6595),('e', 2138.9691843269807, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2142.904990104294, 6599),('e', 2143.2330960473623, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2166.0085221101031, 6622),('e', 2166.3845863047536, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2212.8554709483628, 6662),('e', 2213.415562772303, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2216.8954570413466, 6674),('e', 2217.3754855909283, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2219.0954298431225, 6680),('e', 2219.4634359225242, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2220.5752958875942, 6683),('e', 2221.175385350934, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2224.4151282849552, 6690),('e', 2224.7753336914147, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2225.0793452583575, 6691),('e', 2225.6232896337133, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2227.7832374268087, 6697),('e', 2228.1670539705128, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2228.6871284833824, 6701),('e', 2228.9832281896761, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2231.5597043775456, 6708),('e', 2231.839160994668, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2250.5027082759575, 6715),('e', 2250.7027661790944, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2256.286585887372, 6721),('e', 2256.6946332259658, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2262.3424175115506, 6725),('e', 2262.694412988777, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2263.4063611342513, 6727),('e', 2263.7504759689155, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2266.4864509226013, 6734),('e', 2266.542658874404, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2278.4139206153982, 6765),('e', 2278.8539703419619, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2279.5261346705506, 6767),('e', 2279.9580065412583, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2283.3738190582571, 6771),('e', 2283.5822280134862, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2296.2935479484158, 6787),('e', 2296.7977628178046, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2298.1175228405209, 6792),('e', 2298.2935304149696, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2302.3176008429737, 6797),('e', 2302.5975736276441, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2312.8373854125148, 6803),('e', 2313.6213960215327, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2317.4452986416281, 6813),('e', 2318.2532860243896, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2325.6371166803797, 6817),('e', 2326.0851218873859, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2333.9808855502165, 6826),('e', 2334.244947374003, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2372.2199049088517, 6886),('e', 2372.372076832416, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2372.9479543172474, 6887),('e', 2373.2200875132785, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2829.3621259602769, 7412),('e', 2830.2102311506901, 'ld'),]";
"1428883647";"'PaC'";"[('s', 2999.0063932931575, 7660),('e', 2999.3105233177725, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3047.0772912792913, 7726),('e', 3047.6453732229211, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3714.5188441781261, 8400),('e', 3715.1989289202647, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3862.4037187156282, 8521),('e', 3862.7237293383305, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3887.9951663282568, 8549),('e', 3888.3711676590883, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3941.2820058091302, 8598),('e', 3941.7780094663503, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3944.6899291306659, 8601),('e', 3945.049935254543, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3956.7616653010537, 8618),('e', 3957.1536733852549, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3960.7934538665099, 8620),('e', 3961.1455737884389, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3968.4012298215694, 8625),('e', 3968.5533957581033, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3971.6733437735738, 8635),('e', 3971.8572756103777, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3979.92916701591, 8643),('e', 3980.4011639642354, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3983.3210921369764, 8648),('e', 3983.6011046926346, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3983.9209502443564, 8650),('e', 3984.2090106517821, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3987.7047752554322, 8655),('e', 3987.904801085192, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3989.1689894919064, 8658),('e', 3989.784832115115, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3991.3928941646982, 8667),('e', 3991.6169053211015, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3992.4327831822607, 8670),('e', 3992.6410185136087, 'ld'),]";
"1428883647";"'PaC'";"[('s', 3994.5047511362527, 8674),('e', 3994.7448511538719, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4090.3667633429527, 8753),('e', 4090.6227696173605, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4096.2549209113286, 8756),('e', 4096.4625746454394, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4096.7702571172958, 8757),('e', 4097.0625246965001, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4125.0380112282483, 8790),('e', 4125.4460170852744, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4130.0783472920775, 8796),('e', 4130.4538733520703, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4156.6612777691298, 8814),('e', 4157.0132146589876, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4158.1652805265849, 8822),('e', 4158.813284621714, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4159.4610470974021, 8823),('e', 4160.3252535507363, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4161.4211050518561, 8828),('e', 4161.549217238542, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4162.0131363999471, 8829),('e', 4162.3492102251639, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4163.6691348912154, 8836),('e', 4163.7731843475076, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4164.9650353149264, 8839),('e', 4165.5491304266016, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4182.0447055835048, 8846),('e', 4182.4927826348749, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4219.7639343855681, 8850),('e', 4219.9959617480072, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4238.3235446812077, 8866),('e', 4238.8355444006729, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4239.8035167816461, 8869),('e', 4239.9155191525106, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4245.3073959496887, 8877),('e', 4246.0514012216963, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4255.4991648092619, 8886),('e', 4256.1231793012967, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4280.3066428667953, 8895),('e', 4280.9146356378842, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4317.6898273511497, 8922),('e', 4318.6018103069291, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4326.0416346645634, 8936),('e', 4326.6896460296584, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4388.952261985607, 8993),('e', 4389.1522852494963, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4390.6961791627391, 8999),('e', 4390.8081263673948, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4392.9681887693578, 9005),('e', 4393.18419184498, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4420.5115583897968, 9026),('e', 4420.9355958036049, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4421.6874718823392, 9027),('e', 4422.143566422681, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4515.5495311299919, 9181),('e', 4516.1495573018674, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4517.1094873904585, 9185),('e', 4517.381500418237, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4534.956999864864, 9212),('e', 4535.7489920406706, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4538.9008269799533, 9221),('e', 4539.0448313111428, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4539.5412657641191, 9222),('e', 4539.9249974768945, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4541.7249549689786, 9225),('e', 4542.6529480992886, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4546.0928049579452, 9237),('e', 4546.98085604271, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4565.1484565435676, 9286),('e', 4565.644439673827, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4566.6282533095446, 9288),('e', 4566.9724292974479, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4577.8841714890768, 9315),('e', 4578.364161978252, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4613.5393980810713, 9352),('e', 4614.2753922787833, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4650.6904833586213, 9369),('e', 4650.8985976664262, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4652.2104556643299, 9373),('e', 4652.4423658520318, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4652.9864650348873, 9374),('e', 4653.5305590860025, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4658.4583046098423, 9385),('e', 4659.1864224414421, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4660.1302914657444, 9387),('e', 4660.3223883290539, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4685.457656299981, 9431),('e', 4686.1298334579205, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4687.1376170250614, 9434),('e', 4687.2897620069898, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4688.0497748876578, 9436),('e', 4688.1777831566023, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4693.9136499160959, 9443),('e', 4694.2256584450488, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4722.4250077403749, 9524),('e', 4723.2170294236885, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4750.224319916113, 9552),('e', 4750.3444377066598, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4752.2323925712926, 9556),('e', 4752.7363816441066, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4755.4483135390701, 9562),('e', 4755.6483286777047, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4762.7439941532375, 9569),('e', 4763.1041538016789, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4763.6720155081193, 9571),('e', 4764.0562053859321, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4764.6160094047691, 9573),('e', 4764.9600874619609, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4765.8319419189629, 9577),('e', 4766.1921379172318, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4769.7599996236722, 9585),('e', 4770.0560073862853, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4772.8159270403376, 9593),('e', 4772.9999362808912, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4776.9838328797441, 9598),('e', 4777.1757698038136, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4782.5037042612257, 9608),('e', 4783.2077187361547, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4788.2475816673705, 9612),('e', 4788.4636108293407, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4801.2633168661487, 9618),('e', 4801.7673144918635, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4803.1032762740824, 9620),('e', 4803.2552869754718, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4803.7912668898407, 9621),('e', 4804.0950475284681, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4838.8624779121346, 9641),('e', 4839.3665123153214, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4858.8379644438819, 9675),('e', 4859.2860025795544, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4861.8619429282053, 9682),('e', 4862.7018950661741, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4864.7097444906494, 9688),('e', 4865.0298474846777, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4878.4615547120493, 9694),('e', 4879.0536480686696, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4916.2208102333743, 9704),('e', 4916.5728001512152, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4918.7166210226878, 9707),('e', 4919.2367631034713, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4944.0281694055902, 9725),('e', 4944.8202223069911, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4946.2841525871672, 9730),('e', 4946.4841741404762, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4948.5720902604698, 9735),('e', 4949.2681167539349, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4952.6840049641032, 9738),('e', 4953.0760079165648, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4956.0839527058815, 9748),('e', 4956.5319591958223, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5072.4494279820119, 9763),('e', 5072.6814288304595, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5075.0653668253517, 9768),('e', 5075.7613347314473, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5104.3686599486482, 9778),('e', 5104.5047357410322, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5105.8485631982376, 9782),('e', 5106.2725685386686, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5259.9733217926196, 9794),('e', 5260.5333571674164, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5261.5973101983072, 9797),('e', 5261.8053218713067, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5262.4532789254818, 9799),('e', 5263.0612935064664, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5264.2212537012674, 9803),('e', 5264.4212701228371, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5267.2931587914409, 9813),('e', 5267.7892000814236, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5272.4530629647434, 9824),('e', 5273.1330626055214, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5274.276983118285, 9829),('e', 5274.4370395332171, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5274.7813465377121, 9831),('e', 5275.189035780204, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5276.0530074564185, 9833),('e', 5276.2370034399764, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8699.2825976698477, 9858),('e', 8699.8185972558877, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8700.6185928083796, 9860),('e', 8701.0666159764769, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8703.3945175052213, 9865),('e', 8703.5784856918526, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8716.7382042672125, 9873),('e', 8717.11421115743, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8718.0981894364832, 9875),('e', 8718.7141830183864, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8719.1701680816022, 9877),('e', 8720.0901766516072, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8731.3619078613137, 9881),('e', 8732.0979183095369, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8732.6738646452177, 9883),('e', 8733.2738040051518, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8733.6737346411282, 9885),('e', 8734.145852185351, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8760.065282151636, 9900),('e', 8760.4332202354781, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8770.0329004425275, 9905),('e', 8770.281452436464, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8784.9925923328374, 9918),('e', 8785.1848204831713, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8786.9686891140391, 9921),('e', 8787.3687416288485, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21497.804387039276, 9930),('e', 21498.164456454619, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21498.56448887011, 9931),('e', 21499.428422913563, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21500.268310049487, 9940),('e', 21500.836405250113, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21501.53237828795, 9941),('e', 21502.172379006392, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21503.156336330841, 9946),('e', 21503.708367901305, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21504.196325844983, 9950),('e', 21505.132321069043, 'ld'),]";
